ResponseId,CHECK,SM_VOLUME,SM_FREQ1,SM_FREQ2,SM_FREQ3,SM_FREQ4,SM_FREQ5,SM_FREQ6,SM_FREQ7,SM_FREQ8,SM_FREQ9,SM_FREQ10,SM_FREQ11,NSMCS_1,NSMCS_2,NSMCS_3,NSMCS_4,NSMCS_5,NSMCS_6,PSQI1,PSQI3,PSQI2,PSQI4,PSQI5_1,PSQI5_2,PSQI5_3,PSQI5_4,PSQI5_5,PSQI5_6,PSQI5_7,PSQI5_8,PSQI5_9,PSQI5_10,PSQI6,PSQI7,PSQI8,PSQI9,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSA7,PSA8,PSA9,PSA10,PSA11,PSA12,PSA13,PSA14,PSA15,PSA16,EMOINVEST_1,EMOINVEST_2,EMOINVEST_3,EMOINVEST_4,EMOINVEST_5,EMOINVEST_6,EMOINVEST_7,EMOINVEST_8,EMOINVEST_9,EMOINVEST_10,AGE,GENDER,MALE,NONBIN,RACE_WHITE,RACE_BLACK,RACE_LATIN,RACE_ASIAN,RACE_AIAN,RACE_NHOPI,RACE_MULTI,RACE_OTHER,EDUC,psaTOT,isiTOT,eminvTOT,nscmsTOT,smfreqTOT,PSQI_Quality,PSQI_Latc1,PSQI_Latc2,PSQI_Latsum,PSQI_Latency,PSQI_Duration,PSQI_TIB,PSQI_TIB2,PSQI_DUR,PSQI_EffRaw,PSQI_Efficiency,PSQI_Distraw,PSQI_Disturbance,PSQI_Medication,PSQI_DayRaw,PSQI_Dysfunction,PSQI_TotScore
R_3HbSReAB4ojtSN3,2,4,5,7,1,1,1,1,7,6,1,1,7,3,4,4,3,4,4,1,5,45,11,3,3,3,4,3,3,4,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,4,3,3,2,2,3,4,4,2,6,3,24,2,0,0,1,0,1,0,0,0,0,0,3,2.75,14,3.2,3.66666666666667,3.45454545454545,2,2,2,4,2,2,26,2,5,2.5,0,21,3,2,3,2,13
R_7eRq6p9GVn055bN,2,4,1,3,3,6,4,3,3,1,7,1,4,3,3,5,6,6,3,1,12,20,2,1,2,2,2,1,1,3,1,1,3,3,2,3,2,2,1,4,3,3,4,3,2,3,2,4,3,4,4,2,1,2,2,2,3,2,3,2,2,3,4,3,3,3,4,1,5,5,29,2,0,0,0,1,0,0,0,0,0,0,3,2.5625,13,3.3,4.33333333333333,3.27272727272727,1,1,0,1,1,3,29.5,5.5,.5,.0909090909090909,3,7,1,2,3,2,13
R_17g1U6PVDDGXzAC,2,4,7,5,5,6,6,3,3,2,7,1,7,6,6,6,1,3,3,47,16,10,15,3,2,4,1,1,3,4,3,1,1,4,4,2,2,1,1,2,4,4,5,5,1,5,5,5,1,4,4,5,4,4,1,4,1,5,2,1,6,6,6,6,4,6,6,1,6,4,25,2,0,0,1,0,0,0,0,0,0,0,3,3.25,15,5.1,4.16666666666667,4.72727272727273,1,0,2,2,1,0,8.5,8.5,7,.823529411764706,1,11,2,3,4,2,10
R_6LnhHR6qMlYmxn4,2,3,5,6,1,6,5,1,5,1,7,1,1,3,3,4,3,3,2,3,15,120,12,4,3,3,2,1,1,2,1,1,1,1,2,2,2,4,2,1,4,4,3,2,4,3,1,3,4,5,5,4,2,2,1,2,1,3,2,1,2,1,2,3,1,1,4,2,4,4,18,2,0,0,0,0,1,0,0,0,0,0,2,2.6875,13,2.4,3,3.54545454545455,1,3,3,6,3,2,30,6,5.5,.916666666666667,0,6,1,0,2,1,8
R_72bgf6TwEOg0oGt,2,3,6,2,1,6,1,1,3,2,6,1,4,1,1,3,1,3,1,47,15,10,20,1,3,4,1,1,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,3,3,6,3,30,2,0,0,1,0,0,0,0,0,0,0,5,1.125,2,2.7,1.66666666666667,3,1,0,0,0,0,0,8,8,9.5,1.1875,0,9,1,0,1,1,3
R_3lXNnbO8jAZDIk1,2,2,7,5,6,6,3,1,3,1,7,1,5,3,4,6,3,4,3,1,21,45,14,3,4,4,1,1,3,4,2,4,3,1,3,3,3,3,3,2,4,2,2,4,3,3,3,4,4,5,5,4,2,2,1,4,2,4,2,1,1,2,3,4,1,3,2,3,3,3,19,2,0,0,0,1,0,0,0,0,0,0,3,3.0625,13,2.5,3.83333333333333,4.09090909090909,2,2,2,4,2,1,34,10,6.5,.65,2,17,2,0,4,2,11
R_6et8y407o984RNg,2,3,5,5,5,7,7,5,3,3,7,2,2,4,4,2,2,3,3,5,16,60,15,3,4,4,4,3,1,4,2,3,2,1,1,2,4,3,5,3,5,5,4,4,4,5,2,2,2,3,2,2,2,3,3,3,2,3,3,3,2,4,3,3,3,2,3,3,3,3,24,2,0,0,1,0,0,0,0,0,0,0,6,2.75,22,2.9,3,4.63636363636364,3,2,2,4,2,0,29.5,5.5,7,1.27272727272727,0,18,2,0,1,1,8
R_3U8Z1nxtJwjOby4,2,2,1,4,4,4,1,1,2,1,1,1,3,3,3,4,5,4,3,1,17,30,17,4,4,4,2,1,2,3,3,2,1,1,1,1,2,3,2,3,3,1,1,2,3,4,2,4,4,5,3,2,3,1,2,1,2,1,1,2,1,1,2,1,2,1,3,2,4,2,20,2,0,0,1,0,0,0,0,0,0,0,3,2.5,8,1.9,3.66666666666667,2.09090909090909,1,1,3,4,2,0,32,8,8,1,0,13,2,0,0,0,5
R_5wjEyHZZxglI1L8,2,4,5,2,1,5,7,1,4,4,6,1,1,5,5,5,5,5,4,3,23,60,19,3,3,2,1,1,3,3,2,1,1,1,3,3,2,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,2,2,2,3,3,4,21,2,0,0,1,0,0,0,0,0,0,0,3,3,14,2.9,4.83333333333333,3.36363636363636,1,2,2,4,2,0,34,10,9,.9,0,8,1,0,4,2,6
R_5pBnime5UAIn6dX,2,3,6,5,2,6,1,1,4,3,1,1,6,3,3,4,5,4,3,47,12,20,13,2,1,1,1,1,3,1,1,3,1,1,1,2,2,2,1,1,2,1,1,2,1,3,4,4,3,4,4,3,3,3,1,1,1,3,3,1,2,3,2,1,3,4,3,2,3,1,27,2,0,0,0,0,0,1,0,0,0,0,5,2.625,3,2.4,3.66666666666667,3.27272727272727,1,1,1,2,1,1,6.5,6.5,6,.923076923076923,0,4,1,0,1,1,5
R_30OvkPXkmNG3u6h,2,2,7,7,1,7,1,1,6,1,7,1,1,3,4,5,4,3,3,1,1,3,5,1,3,4,3,3,2,3,3,3,2,2,2,3,2,3,3,3,3,2,3,3,2,3,5,2,5,3,3,2,2,3,3,3,2,2,3,4,3,3,5,3,3,2,5,4,3,1,19,2,0,0,1,0,1,0,0,0,0,0,2,2.9375,13,3.2,3.66666666666667,3.63636363636364,1,0,0,0,0,3,24,24,2,.0833333333333333,3,17,2,1,3,2,12
R_71WPwUXVmWQiPPt,1,1,5,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,4,4,7,10,2,3,2,2,3,3,3,2,2,2,2,2,1,2,1,3,2,3,1,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,1,3,3,4,3,4,3,4,4,4,2,5,29,2,0,0,0,1,0,0,0,0,0,0,2,2.6875,8,3.6,3.33333333333333,5,0,0,2,2,1,3,25.5,1.5,.5,.333333333333333,3,12,2,1,1,1,11
R_3OtV28fL1xSHbUt,2,3,3,3,3,6,7,3,7,3,6,1,6,3,2,6,6,6,2,3,16,120,14,3,3,3,3,2,2,2,4,3,1,1,2,3,2,3,2,3,4,1,2,2,3,5,2,3,2,3,3,4,4,4,3,4,3,4,3,4,3,1,3,2,1,3,4,4,3,3,19,2,0,0,1,0,0,0,0,0,0,0,2,3.375,10,2.7,4.16666666666667,4.36363636363636,1,3,2,5,3,1,30.5,6.5,6.5,1,0,14,2,0,3,2,9
R_7ONAQLMo3r5Dgcb,2,4,1,7,7,7,1,1,1,1,7,1,4,1,1,1,1,1,3,6,19,5,15,1,3,2,1,3,1,4,3,2,2,1,1,2,2,1,1,3,4,3,3,2,1,3,4,4,3,3,5,4,1,1,1,1,3,4,1,1,1,3,6,3,3,6,6,1,6,3,20,2,0,0,0,0,1,0,0,0,0,0,2,2.5,10,3.8,1.33333333333333,3.45454545454545,1,0,0,0,0,0,30.5,6.5,7,1.07692307692308,0,12,2,0,1,1,4
R_3ocfnMR8P1Ls818,2,4,7,7,7,7,7,1,7,7,7,1,2,4,4,4,4,4,4,5,21,5,14,4,4,4,1,1,4,4,4,4,1,1,1,1,2,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,4,3,4,3,4,4,3,4,4,4,27,2,0,0,0,1,0,0,0,0,0,0,5,3,4,3.7,4,5.45454545454545,1,0,3,3,2,1,32,8,6.5,.8125,1,18,2,0,0,0,7
R_6D60IqrIMZEZU2S,2,3,2,2,2,2,7,2,2,2,7,1,7,3,3,3,2,3,3,8,37,60,19,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3,4,2,3,3,3,2,4,3,3,3,4,4,2,2,3,3,3,5,3,2,4,4,4,5,3,4,4,4,4,3,4,24,2,0,0,1,0,0,0,0,0,0,0,2,3.125,13,3.9,2.83333333333333,3.27272727272727,1,2,3,5,3,0,38.5,14.5,9,.620689655172414,3,27,3,2,2,1,13
R_3q3VHTILcLOJcRz,2,3,1,7,1,6,7,1,1,1,7,1,1,3,4,4,4,6,1,46,25,60,10,3,4,4,1,1,4,2,1,1,3,1,2,3,2,4,3,2,5,3,3,2,1,4,5,5,5,5,5,3,2,4,2,2,5,1,1,2,1,3,2,2,3,2,2,3,3,5,18,2,0,0,1,0,0,0,0,0,0,0,2,3.25,15,2.6,3.66666666666667,3.09090909090909,1,2,2,4,2,3,13.5,13.5,4.5,.333333333333333,3,12,2,0,3,2,13
R_5Sxv2jlRiK6ZPZT,2,3,2,1,1,6,6,1,2,2,6,1,2,3,4,3,5,5,3,47,13,30,14,3,3,4,2,2,2,3,2,2,1,3,3,4,2,3,3,3,3,3,3,4,2,4,4,4,3,3,3,2,2,4,2,2,2,5,2,4,1,1,1,1,1,1,2,3,3,2,27,2,0,0,1,0,0,0,0,0,0,0,6,3,15,1.6,3.83333333333333,2.72727272727273,1,1,2,3,2,1,7,7,6.5,.928571428571429,0,12,2,2,5,3,11
R_54ocTKVLCPX9aMJ,2,2,7,6,1,6,7,1,3,1,3,1,7,6,6,6,4,6,1,5,18,20,12,3,4,4,1,1,1,4,1,1,1,1,1,4,3,3,4,2,5,3,3,4,2,2,3,2,2,2,2,1,2,1,1,1,1,2,1,1,1,6,6,6,5,6,6,1,6,4,29,2,0,0,1,0,1,0,0,0,0,0,2,1.625,17,4.7,4.83333333333333,3.90909090909091,2,1,2,3,2,2,30.5,6.5,5.5,.846153846153846,1,9,1,0,3,2,10
R_1e5rzM3HggYxTH3,2,4,7,7,6,6,7,5,5,5,6,1,7,3,3,3,4,4,3,3,14,20,11,2,3,3,1,1,3,3,3,3,1,1,1,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,2,2,1,1,1,1,2,1,1,2,3,3,3,3,3,3,3,1,3,4,26,2,0,0,1,0,0,0,0,0,0,0,2,1.75,10,2.9,3.33333333333333,5.63636363636364,1,1,1,2,1,2,29.5,5.5,5,.909090909090909,0,12,2,0,1,1,7
R_3ZVbA1Sja7iKPFW,2,3,5,6,3,7,7,1,2,1,7,1,2,3,4,4,6,6,3,4,22,30,11,3,2,1,1,1,2,4,2,1,1,1,1,3,3,3,2,5,4,3,3,4,3,3,2,4,3,4,5,3,1,2,1,1,2,1,2,2,3,3,6,6,4,3,5,2,6,4,22,2,0,0,1,0,1,0,0,0,0,0,3,2.4375,17,4.2,4.33333333333333,3.81818181818182,2,1,2,3,2,2,33,9,5,.555555555555556,3,6,1,0,2,1,11
R_3HGEvdpDiZ2eFqT,2,4,7,4,1,1,1,1,1,1,1,1,1,6,6,6,6,6,4,1,21,10,17,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,2,4,3,3,3,23,2,0,0,0,0,0,1,0,0,0,0,4,3,12,3.3,5.66666666666667,1.81818181818182,1,0,2,2,1,0,34,10,8,.8,1,16,2,2,4,2,9
R_1K22qLkNYLval2n,2,4,7,7,7,7,7,1,2,1,7,1,7,3,5,3,4,5,1,3,16,20,11,3,4,3,1,1,2,2,3,2,1,2,1,2,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,23,2,0,0,0,1,0,0,0,0,0,0,2,3,14,3,3.5,4.90909090909091,2,1,2,3,2,2,30.5,6.5,5,.769230769230769,1,10,2,1,1,1,11
R_3OOE0MXAPxUOpzj,2,2,2,3,2,4,1,1,2,2,1,1,2,3,3,3,3,3,3,46,16,2,11,3,3,3,2,2,3,3,3,2,2,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,25,2,0,0,0,0,1,0,0,0,0,0,5,2.5625,14,3,3,1.90909090909091,2,0,2,2,1,2,9,9,5,.555555555555556,3,14,2,1,2,1,12
R_7mOtM4w9z3mOTPM,2,2,7,7,1,6,1,1,1,1,7,1,1,4,5,3,4,5,6,5,8,3,6,3,2,3,3,2,4,1,1,1,1,3,1,2,2,4,3,2,2,3,4,3,4,3,4,3,5,4,5,4,5,3,2,3,4,4,5,4,5,4,5,4,5,3,5,3,5,3,25,2,0,0,0,1,0,0,0,0,0,0,2,3.875,14,4.2,4.5,3.09090909090909,1,0,2,2,1,3,25.5,1.5,2.5,1.66666666666667,0,9,1,2,1,1,9
R_14BCIg0KUndsN9B,2,4,6,5,1,6,7,3,3,2,7,1,7,4,6,4,6,6,1,4,11,30,9,3,4,2,1,1,1,4,3,2,4,1,2,4,3,5,3,5,5,3,2,4,1,5,5,5,3,5,5,1,2,2,1,1,1,3,5,2,6,1,6,2,6,6,6,1,6,6,21,2,0,0,1,0,0,0,1,0,0,0,3,2.9375,20,4.6,4.5,4.36363636363636,2,1,2,3,2,3,27.5,3.5,4,1.14285714285714,0,13,2,0,4,2,11
R_3OHfgcxyWLmmWXo,2,3,2,2,7,7,6,1,3,1,7,1,4,4,6,6,3,6,6,3,14,30,10,4,3,2,1,1,4,4,1,1,1,1,3,3,2,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,4,1,2,4,3,3,22,2,0,0,0,1,0,0,0,0,0,0,3,3,13,2.1,5.16666666666667,3.72727272727273,1,1,3,4,2,3,29.5,5.5,4.5,.818181818181818,1,9,1,0,4,2,10
R_1hsWo9y1Mx3Jt3H,2,2,2,7,3,2,3,2,1,3,5,2,5,5,4,4,3,4,2,1,2,0,4,2,1,4,2,3,2,1,1,2,1,3,3,3,2,1,3,4,2,3,3,1,3,4,5,4,4,5,4,5,2,5,4,5,3,4,5,5,5,3,5,5,2,4,5,5,5,6,25,2,0,0,1,0,0,0,0,0,0,0,2,4.1875,10,4.5,3.66666666666667,3.18181818181818,1,0,1,1,1,3,24.5,.5,1.5,3,0,8,1,2,4,2,10
R_3xVFkj50sEXlBpO,2,2,4,4,1,3,4,1,1,4,1,1,3,5,4,4,5,4,4,2,16,70,15,3,3,1,2,3,2,2,4,3,3,2,3,1,3,4,4,5,3,3,3,4,2,3,2,1,4,3,3,3,3,3,3,3,4,1,2,2,4,3,2,4,2,5,4,4,3,2,24,2,0,0,1,0,0,0,0,0,0,0,5,2.625,19,3.3,4.33333333333333,2.45454545454545,2,3,2,5,3,0,31,7,7,1,0,14,2,1,2,1,9
R_7qcY6xSwNihFiXD,2,4,5,5,5,6,7,1,1,1,7,1,5,6,4,6,6,6,4,4,15,180,11,4,4,4,4,3,3,3,3,3,1,2,1,3,3,5,3,3,5,5,5,5,5,3,4,4,2,3,3,4,2,3,2,2,2,2,1,1,6,6,6,6,6,6,6,1,6,6,20,2,0,0,1,0,0,0,0,0,0,0,3,2.6875,24,5.5,5.33333333333333,4,2,3,3,6,3,2,29.5,5.5,5,.909090909090909,0,19,3,1,2,1,12
R_3tn97rHiFdKa8nI,2,2,1,7,1,1,5,4,4,4,7,1,1,4,4,5,5,4,5,48,15,45,12,3,4,3,4,3,1,4,4,4,4,3,4,4,4,5,5,3,5,3,5,5,4,4,5,4,4,3,3,4,4,4,4,5,4,3,3,4,4,5,5,4,5,5,5,5,5,5,30,2,0,0,0,1,1,0,0,0,0,0,2,3.875,24,4.8,4.5,3.27272727272727,3,2,2,4,2,2,7.5,7.5,5.5,.733333333333333,2,22,3,2,6,3,17
R_7l1my6sv8tdfHvr,2,3,2,3,6,6,6,2,2,2,6,1,1,2,3,2,2,2,2,48,20,30,18,3,2,1,1,1,1,3,2,1,1,1,1,1,2,2,1,1,3,1,2,2,4,3,1,1,3,3,3,2,2,2,2,1,1,2,1,1,2,3,4,4,2,3,3,2,5,3,22,2,0,0,1,0,0,0,0,0,0,0,3,2,5,3.1,2.16666666666667,3.36363636363636,1,1,2,3,2,0,10,10,8.5,.85,0,4,1,0,0,0,4
R_70CtjRAnnpcIafv,2,4,7,1,1,7,7,1,1,1,1,1,7,5,5,5,5,5,5,3,15,60,13,4,4,4,4,1,4,4,2,1,1,1,2,4,2,3,4,5,3,3,3,2,3,3,5,3,3,5,5,5,5,3,5,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,24,2,0,0,1,0,0,0,0,0,0,0,3,4,16,3,5,3.18181818181818,1,2,3,5,3,1,30,6,6,1,0,16,2,0,4,2,9
R_5V5ekQL2o9fMY9j,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,6,1,13,1,15,1,1,2,2,2,3,3,3,3,2,1,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,2,25,2,0,0,1,0,0,0,0,0,0,0,2,2.375,13,1.3,2.16666666666667,1.18181818181818,1,0,0,0,0,0,30,6,7,1.16666666666667,0,12,2,0,1,1,4
R_3f8b4RwrGYhVllT,2,4,3,3,1,4,1,4,6,1,7,1,7,5,6,6,6,6,4,48,20,20,18,1,2,3,1,1,1,2,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,5,3,3,3,4,3,1,1,3,2,1,1,5,5,2,4,4,5,5,3,4,4,3,3,4,20,2,0,0,1,0,0,0,0,0,0,0,3,2.6875,0,3.9,5.5,3.45454545454545,0,1,0,1,1,0,10,10,8.5,.85,0,7,1,0,2,1,3
R_5I43kxDAyu5cvB5,2,4,3,3,1,7,7,1,4,1,7,1,3,1,1,1,1,1,1,4,12,120,10,4,4,4,2,1,4,1,2,4,1,4,1,3,4,5,5,5,5,3,5,3,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,1,4,4,4,4,4,4,4,4,3,4,18,2,0,0,0,0,0,0,1,0,0,0,2,3.5625,24,3.9,1,3.45454545454545,3,3,3,6,3,3,28,4,4.5,1.125,0,14,2,3,2,1,15
R_5OZK7FmxE1oWRRq,2,1,6,6,1,6,1,1,1,1,2,1,3,6,6,6,6,6,4,3,20,5,18,4,2,4,1,1,3,3,1,3,1,1,1,1,1,1,1,1,2,1,1,1,5,5,4,4,4,4,4,5,4,4,2,2,3,2,3,2,2,4,4,2,4,4,6,4,6,6,29,2,0,0,0,1,1,0,0,0,0,0,4,3.5625,1,4.2,5.66666666666667,2.63636363636364,0,0,3,3,2,0,32.5,8.5,8.5,1,0,10,2,0,0,0,4
R_3nD7WGZhw0gMvN7,2,4,6,2,1,6,7,1,3,1,7,1,3,1,1,1,1,1,1,47,15,20,15,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,3,2,3,1,2,2,3,2,2,3,3,2,2,5,3,3,2,1,2,1,2,3,29,2,0,0,1,0,0,0,0,0,0,0,4,2.1875,2,2.4,1,3.45454545454545,1,1,1,2,1,0,8,8,7,.875,0,4,1,0,0,0,3
R_3ey9DayEUrhIgRr,2,4,7,5,1,6,1,1,2,1,7,1,6,4,3,5,6,6,3,3,17,120,13,4,3,2,1,1,1,1,4,1,1,2,1,3,3,3,2,1,4,2,2,3,2,5,3,4,3,4,4,3,2,1,1,2,1,2,1,1,2,2,4,5,5,6,6,1,6,6,22,2,0,0,1,0,0,0,0,0,0,0,3,2.4375,10,4.3,4.5,3.45454545454545,2,3,3,6,3,1,31,7,6,.857142857142857,0,6,1,1,2,1,9
R_6bN61qY8z3zSnXB,2,4,6,5,1,6,5,2,2,1,1,1,6,2,2,6,5,4,4,4,25,30,19,4,3,3,4,4,1,3,3,4,2,4,2,4,2,2,2,3,3,2,1,3,1,4,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,1,1,1,1,1,6,1,6,6,25,2,0,0,0,0,1,0,0,0,0,0,3,3.9375,9,2.5,3.83333333333333,3.27272727272727,1,1,3,4,2,0,34.5,10.5,9,.857142857142857,0,18,2,3,4,2,10
R_7LUJlfarTCllpEs,2,4,7,4,4,7,3,1,1,1,7,1,1,3,2,4,2,2,4,7,1,30,4,2,3,3,4,1,1,2,2,3,2,1,1,1,1,2,3,3,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,4,5,3,3,3,4,3,3,3,3,4,2,5,3,2,18,2,0,0,0,1,0,0,0,0,0,0,2,2.8125,11,3.2,2.83333333333333,3.36363636363636,0,1,1,2,1,3,21,21,1.5,.0714285714285714,3,12,2,0,0,0,9
R_5ItMxR96uME1caf,2,4,7,7,1,7,1,1,1,6,1,1,7,6,6,6,6,4,1,8,16,15,17,4,4,4,1,4,4,4,4,4,1,1,1,1,2,3,3,3,3,4,1,1,5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,19,2,0,0,0,0,1,0,0,0,0,0,2,4.625,11,1,4.83333333333333,3.63636363636364,1,0,3,3,2,0,28,4,8,2,0,21,3,0,0,0,6
R_594cgYkkusJ7eo3,2,2,2,2,1,6,5,6,6,2,6,1,3,2,4,6,5,4,6,5,12,3,14,1,2,3,2,2,1,2,2,3,4,1,2,1,1,2,2,4,1,3,3,1,5,5,4,3,3,3,4,5,4,5,5,3,3,3,5,5,4,4,5,6,5,5,3,4,5,4,18,2,0,0,0,1,0,0,0,0,0,0,2,4.0625,9,4.5,4.5,3.63636363636364,0,0,0,0,0,1,27.5,3.5,6.5,1.85714285714286,0,12,2,0,1,1,4
R_69kftDWc0RdjTcB,2,3,4,2,1,7,6,1,1,1,1,1,7,6,6,6,6,6,6,3,19,30,17,1,1,1,1,1,1,4,3,1,1,1,1,3,2,1,1,4,4,3,2,1,1,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,6,4,5,2,4,5,6,1,5,5,22,2,0,0,0,0,0,1,0,0,0,0,5,2.0625,9,4.3,6,2.90909090909091,1,1,0,1,1,0,32,8,8,1,0,5,1,0,2,1,4
R_7v08ixmbjJdVOLj,2,4,6,6,3,2,2,1,3,1,6,1,6,2,4,4,2,2,1,47,9,10,12,1,4,2,2,4,2,3,1,1,3,1,1,2,3,4,4,3,4,4,3,2,1,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,4,2,1,3,3,2,2,4,4,29,2,0,0,1,1,0,0,0,0,0,0,2,1.5,17,2.7,2.5,3.36363636363636,2,0,0,0,0,2,5,5,5.5,1.1,0,13,2,0,1,1,7
R_56QbRvCn4VISBz3,2,2,5,7,1,7,5,1,2,6,1,1,2,4,1,5,5,6,2,4,16,30,13,4,4,4,1,1,3,4,1,4,4,1,1,4,3,3,3,3,5,2,4,4,2,1,3,2,3,2,2,1,1,2,1,1,2,2,1,3,1,3,2,2,5,2,3,2,4,3,29,2,0,0,1,0,0,0,0,0,0,0,6,1.8125,17,2.7,3.83333333333333,3.45454545454545,2,1,3,4,2,1,30,6,6,1,0,17,2,0,3,2,9
R_1Bmk1eqiq4xw5AW,2,1,2,2,1,2,2,1,1,1,2,1,1,1,5,4,4,4,4,9,25,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,5,4,4,4,3,2,3,5,5,4,4,5,4,4,5,2,6,6,6,4,6,5,2,5,6,30,2,0,0,0,1,0,0,0,0,0,0,2,4.0625,28,4.8,3.66666666666667,1.45454545454545,0,0,0,0,0,3,32,8,1,.125,3,0,0,0,0,0,6
R_5g3C7rMleEe63fz,2,4,1,3,1,3,5,1,1,1,7,1,1,4,4,6,6,6,4,9,27,180,17,4,4,2,1,1,3,4,2,4,1,1,1,1,3,4,3,4,5,3,3,3,4,2,2,3,4,3,2,2,2,2,2,3,2,4,1,3,2,3,6,4,5,3,3,1,6,2,19,2,0,0,0,0,0,0,0,0,1,0,3,2.5625,18,3.5,5,2.27272727272727,2,3,3,6,3,0,33,9,8,.888888888888889,0,13,2,0,0,0,7
R_5TAEwyVkKcF9WXV,2,1,6,6,7,4,5,4,5,1,5,1,1,5,4,5,4,6,5,5,7,20,11,3,2,2,3,1,1,2,1,1,4,2,2,2,2,4,2,4,2,2,3,3,2,3,3,1,3,3,2,4,2,4,1,2,1,4,4,3,6,4,3,4,3,2,5,2,3,3,25,2,0,0,0,1,0,0,0,0,0,0,5,2.625,13,3.5,4.83333333333333,4.09090909090909,1,1,2,3,2,2,25,1,5,5,0,8,1,1,2,1,8
R_6qgB0e3XzCjIWaE,2,4,6,6,1,6,1,4,7,1,2,1,3,3,6,3,1,3,3,4,21,60,15,4,2,3,4,1,3,3,1,3,1,4,4,3,2,3,3,5,4,4,5,4,5,5,4,5,3,3,3,4,2,2,1,5,5,3,1,1,1,1,3,3,1,1,3,2,5,2,26,2,0,0,1,0,0,0,0,0,0,0,2,3.25,21,2.2,3.16666666666667,3.45454545454545,1,2,3,5,3,0,32.5,8.5,7,.823529411764706,1,12,2,3,5,3,13
R_6i8Rr8W5EFT6G9k,2,1,1,1,1,1,5,1,1,1,7,1,1,3,2,3,4,3,3,5,18,40,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,2,3,18,2,0,0,1,0,0,0,0,0,0,0,3,2.9375,0,2.7,3,1.90909090909091,0,2,0,2,1,0,30.5,6.5,8,1.23076923076923,0,0,0,0,0,0,1
R_3qk57GCkTnB8c5Q,2,4,5,5,1,6,7,3,1,5,7,2,7,3,4,5,4,6,3,4,24,15,20,2,3,2,1,1,3,4,2,2,1,1,1,3,2,3,3,2,3,2,2,2,2,3,2,3,3,3,3,4,3,2,3,2,2,4,4,4,4,1,4,4,3,2,4,2,6,5,21,2,0,0,1,0,0,0,0,0,0,0,3,2.9375,10,3.5,4.16666666666667,4.45454545454545,1,0,1,1,1,0,34,10,9.5,.95,0,10,2,0,2,1,5
R_13oDZZLaaHTNst3,2,3,7,7,1,5,6,1,1,1,4,1,7,5,4,5,5,5,5,2,12,30,6,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,30,2,0,0,1,0,0,0,0,0,0,0,2,2.0625,9,1.9,4.83333333333333,3.72727272727273,2,1,3,4,2,3,29,5,2.5,.5,3,6,1,0,0,0,11
